,TIME,MEM,CPU,NETOUT,NETIN,DISK,Current Slot,Peers Connected
8788,4.892777777777778,1.22759375,85.0,0.08833444299999973,1.0106705950000032,1.152258901,14.202,27.0
8789,4.8933333333333335,1.23098046875,56.2,0.0884465450000007,1.0107434770000037,1.161269992,14.202,27.0
8790,4.893888888888889,1.23359765625,53.5,0.08848823799999991,1.0107809710000002,1.162727755,14.265999999999998,27.0
8791,4.894444444444445,1.23565625,56.4,0.08853349900000103,1.0108337530000062,1.1623650170000002,14.265999999999998,27.0
8792,4.895,1.23565625,52.2,0.08855055600000014,1.0113037450000046,1.162602527,14.265999999999998,27.0
8793,4.895555555555556,1.238578125,53.3,0.0885781079999997,1.0113359160000037,1.162684144,14.265999999999998,27.0
8794,4.896111111111111,1.21422265625,78.3,0.08860211100000015,1.011634484000002,1.163192266,14.265999999999998,27.0
8795,4.8966666666666665,1.2160625,54.3,0.08865119799999957,1.0131463830000067,1.147138029,14.265999999999998,27.0
8796,4.897222222222222,1.21839453125,52.5,0.08866537600000084,1.0131785550000059,1.14748685,14.265999999999998,27.0
8797,4.897777777777778,1.21839453125,57.7,0.08869275999999991,1.0133152050000063,1.147955942,14.329,27.0
8798,4.8983333333333325,1.21883984375,41.5,0.08880323099999987,1.0139974450000009,1.150670079,14.329,27.0
8799,4.898888888888889,1.21984765625,54.0,0.08882113500000013,1.0140251540000027,1.150702491,14.329,27.0
8800,4.899444444444444,1.2147734375,88.0,0.08883533200000056,1.014067992000004,1.150828675,14.329,27.0
8801,4.9,1.20553515625,69.7,0.08888830199999939,1.0159180070000002,1.1536181730000001,14.329,27.0
8802,4.900555555555556,1.20984375,53.8,0.08890729800000008,1.015948682000002,1.154894932,14.329,27.0
8803,4.901111111111111,1.214078125,55.7,0.08894398399999955,1.0159994010000009,1.15529644,14.329,27.0
8804,4.901666666666667,1.214515625,51.0,0.08907570699999996,1.0161232880000024,1.155512161,14.329,27.0
8805,4.902222222222222,1.214515625,52.0,0.08909717000000092,1.0167759670000014,1.155512161,14.329,27.0
